idx,lat,long,sri-dir,sri-lag,sri-scale,weight,lon1,lat1,hit@1
97,0.8697554885106603,0.3989704073191035,0.1908824742320474,0.0636183480842461,0.0,149,22.85932049,49.8333187,1
98,0.8543668597583683,0.081723863272178,0.0378796901356436,0.0614037196675504,0.0474440704149668,911,4.682432451,48.95161522,1
99,0.8461114956806007,0.033052395047136,0.0639734922689024,0.0744141734223992,0.0439271014131067,561,1.893762739,48.4786177,1
100,0.858036777190105,0.05049474690085,0.0397205633051344,0.0466493143743961,0.0508839255311219,655,2.893135885,49.161886,1
101,0.8573040609175144,0.0507854861863884,0.0436289420259036,0.0509986197172738,0.0366473361769572,649,2.909794019,49.11990445,1
102,0.8546108773826824,0.0739920041585613,0.0198421410674747,0.0657135013015556,0.028309327059522,861,4.239429556,48.9655964,1
103,0.6756627789863783,-0.0309827320456417,1.622893609034665,0.0543361384655589,0.0002011242352889,233,-1.775179784,38.71262561,1
104,0.8600587756860596,0.0390106632634197,0.0488374908646286,0.0345840092037465,0.0286643810782043,643,2.235146361,49.27773798,1
105,0.8544651034692985,0.0786098460179183,0.0329713027121261,0.0557894586290747,0.0292196746118373,902,4.504012405,48.95724417,1
106,0.8555472582200833,0.0158441758139047,0.0520754549328142,0.0327065351401001,0.0015422966994409,573,0.907804404,49.01924707,1
107,0.6817502160186358,-0.0326302056781184,0.0417790942786369,0.0159209081222307,0.0481200211726229,255,-1.86957307,39.06141006,1
108,0.8230152573320527,0.28968021957377,0.0197841848674461,0.0585131777773729,0.0022937594419774,388,16.59745399,47.15530072,1
109,0.8448441096599005,0.0361726633202848,0.0728808220976137,0.076457604580922,0.0555261283127294,559,2.072540942,48.40600183,1
110,0.8413694017199458,0.1884646052775047,0.0337094423427201,0.0457497093005977,0.0188067111439716,706,10.79822647,48.20691573,1
111,0.8058249702224216,0.3573404349150212,0.1897862338462653,0.0059047721477114,0.0182773664074674,160,20.47409877,46.17036982,1
112,0.8227513028116932,0.3195046875279904,0.0778962280978695,0.0585062814228286,0.0062573732435916,365,18.30627013,47.14017724,1
113,0.8547689815236328,0.0791007341817415,0.0362804501465433,0.0547306896266555,0.0282500060799912,906,4.532138225,48.9746551,1
114,0.8507165504026462,0.0271625485720924,0.049187095651933,0.0677285644077584,0.0256503524320535,546,1.556299394,48.7424679,1
115,0.852448952000871,0.0751757053591796,0.018814827444522,0.0725069748910342,0.2333672918187182,826,4.307250639,48.8417272,1
116,0.8703600447326784,0.4005432336383513,0.1193710892651031,0.1525970612170306,0.0,145,22.9494368,49.86795722,1
117,0.8567234321123437,0.0465286485087666,0.0540751795526964,0.0357943077124856,0.0373788622764446,641,2.665895186,49.08663687,1
118,0.8560756596181843,0.0734301615713136,0.0247905277641214,0.0616714970978023,0.0322211639806777,859,4.207238347,49.04952224,1
119,0.8458830045053125,0.070520362919182,0.0469869334323424,0.0850427672575035,0.0488736627652521,699,4.040519165,48.46552612,1
120,0.7613078710280977,0.4878911732690058,0.1195490585085061,0.0501892227205255,0.0075271994972099,200,27.95410509,43.61972792,1
121,0.8231509418460966,0.0431635331261235,0.0832228764573383,0.0282085694815616,0.0432498387057585,557,2.473088277,47.16307487,1
122,0.9860034423146437,0.1816954993626188,0.0571076240054065,0.0332661879468083,0.0,252,10.41038527,56.49383583,1
123,0.8472089163027539,0.276568654352313,0.0280006181100233,0.0474274866506559,0.0035494942055576,474,15.84621664,48.54149527,1
124,0.6524536920117194,-0.0972895731827372,0.0378451325721733,1.5813260942820098,0.0,162,-5.574281934,37.38284288,1
125,0.9347389665546212,0.2054344421182443,0.0129181612134875,0.0143614475764695,0.0,414,11.7705265,53.55659773,1
126,0.8216996216841812,0.2904116303400801,0.0206228750872268,0.0684370457136264,0.001830961244779,387,16.63936074,47.07992035,1
127,0.8570948327666476,0.0796479187957992,0.0461868856899355,0.0645738176602576,0.050802294630457,929,4.563489594,49.10791656,1
128,0.8414529235786352,0.1882001519420449,0.0358054993722455,0.0242271870532205,0.0238059632751078,709,10.78307441,48.21170118,1
129,0.8526548216146583,0.0750262475269837,0.0161019416624475,0.0732928054950577,0.065599775792604,825,4.298687336,48.85352266,1
130,0.9333367903265858,0.2090066626507054,0.0048669064474167,0.0193073987957157,0.0,412,11.97519966,53.47625895,1
131,0.8560348604525239,0.0770888721217502,0.0335522129972749,0.0593761913402089,0.0346137802389798,895,4.41686702,49.04718462,1
132,0.6820916921302494,-0.0375145863843116,0.0222792144784326,0.0214876064052657,0.0369245514683943,254,-2.14942747,39.0809752,1
133,0.8509935189705732,0.2799638991967536,0.0569556241727089,0.0546973938673734,0.0065219060327308,481,16.04074984,48.75833703,1
134,0.8596983255765487,0.0287208043416926,0.059418782960193,0.0283530926951534,0.0277678763050046,591,1.645580873,49.25708571,1
135,0.8229884551833944,0.3255209692319734,0.0896789764926502,0.079681961740596,0.0108987837345631,359,18.65097768,47.15376507,1
136,0.8424754093620187,0.0231576120837494,0.0824267892952321,0.0614864016797444,0.0036442676300838,543,1.326833436,48.2702853,1
137,0.7587062619520581,0.4271657751756686,0.0399601275323527,0.0999352513883803,0.0022637796275486,200,24.47479607,43.4706667,1
138,0.7723380082453721,0.4779549726476317,0.0961532346410181,0.0853478359966232,0.014297459816683,225,27.38480273,44.25170823,1
139,0.8223479977131959,0.3193300758884416,0.0705820476434138,0.0594004412602555,0.0052320761809972,365,18.29626562,47.11706956,1
140,0.8567395671576796,0.0763610030299181,0.035212553879119,0.065540130410287,0.0436074192721627,898,4.375163193,49.08756134,1
141,0.8502822245201558,0.0739501436232761,0.031166037692789,0.0812571615706362,0.0387316785648547,783,4.237031124,48.71758286,1
142,0.8572979698929579,0.103007699278311,0.0701122564919553,0.0425214436959591,0.0444119905327232,1047,5.901906426,49.11955546,1
143,0.8442083905840883,0.0368713225643022,0.0669414166130199,0.0812019721001558,0.0571686483826481,556,2.112571168,48.36957781,1
144,0.8041643835123957,0.3135317531703757,0.0013523612409269,0.0836767711555148,0.0052217225432645,299,17.9640462,46.07522521,1
145,0.933037648048644,0.2121960574290464,0.003132535576771,0.021074659977595,0.0,410,12.15793852,53.45911936,1
146,0.8038748831313736,0.3128116006504056,0.0022708921326567,0.0835280557317188,0.0005454159084083,299,17.9227845,46.05863806,1
147,0.8517982134941806,0.0772344966873099,0.0314405083674128,0.066693758010452,0.0350661937111971,843,4.425210693,48.80444263,1
148,0.8057227600762334,0.3573414089832767,0.1398348107662652,0.0070563277840344,0.0188297229007363,159,20.47415458,46.16451361,1
149,0.8566887805199075,0.0794797928172042,0.0478290082337803,0.0663046908212408,0.0415876486441262,920,4.553856685,49.08465148,1
150,0.8262505385617579,0.3236404106478041,0.0808042777422488,0.05982000336488,0.0074843006955489,368,18.54322961,47.34066868,1
151,0.8539768772816504,0.0758016651123201,0.0163417052776467,0.0620322187969127,0.0409306473975404,857,4.343115491,48.92927087,1
152,0.8455665162725995,0.0364353719897176,0.0671498302887994,0.0651416002387426,0.0641604528879267,553,2.08759304,48.44739268,1
153,0.9055179648643008,0.3161518650054146,0.0259439401848872,0.0040719063233001,0.0,327,18.11416755,51.88235766,1
154,0.8895533819967065,0.2571330036034522,0.0474849564475151,0.0101550266097834,0.0,309,14.73263588,50.96765444,1
155,0.8185062934573049,0.3197376746714317,0.0624736427334205,0.0782363631690791,0.0073353390655055,347,18.31961931,46.89695612,1
156,0.8572142867658454,0.0756090105731236,0.0390700680608672,0.063419210974213,0.0322718879394621,896,4.332077199,49.11476077,1
157,0.8063150084108991,0.3518502467602693,0.0733423494509051,0.0062519564997568,0.0,214,20.15953416,46.19844694,1
158,0.8477177262054683,0.0317932160358176,0.0561424054937762,0.0709076137493149,0.0558132458762409,547,1.821617096,48.57064793,1
159,0.7776604517585173,0.4579811653318817,0.0835248672457669,0.0762826989682728,0.0154463256627547,271,26.24038787,44.55666178,1
160,0.856810860541498,0.0372736932484245,0.0669689041189273,0.0564716411735597,0.0343877437766357,598,2.13562531,49.09164615,1
161,0.8546587606652436,0.0721791328461763,0.0095245430229101,0.0691858736923333,0.0428780466997957,836,4.135559681,48.96833991,1
162,0.7611060078176084,0.4792262968292561,0.2124227464913194,0.2109963598332317,0.6881470195878306,217,27.45764424,43.60816201,1
163,0.9047747228600572,0.2928605206631093,0.0548162586765943,0.0283802306028581,0.0,292,16.77967182,51.83977303,1
164,0.8450386451055253,0.2830865880146821,0.0298339874045533,0.0379851692291957,0.0,464,16.21966673,48.41714789,1
165,0.7585999635466301,0.4272999372390059,0.0416762205223814,0.0999352513883803,0.0022637796275486,200,24.48248299,43.46457625,1
166,0.9089924488785124,0.0775652857988478,0.0130377840610306,0.0095305932315272,0.0,513,4.444163513,52.08143093,0
167,0.776504502567096,0.452928577646363,0.0916479445631372,0.0759170027342109,0.0123616506203423,274,25.95089592,44.49043077,1
168,0.8397967326548635,0.1903193401445944,0.0303782689642241,0.0482248741189912,0.0296937226426722,704,10.90449495,48.11680843,1
169,0.802624909213423,0.3151846483889211,0.0008756114149096,0.0667641273021817,0.0033293872223808,289,18.05875012,45.98701983,1
170,0.7700175183047537,0.4977501008340112,0.0642932559944263,0.0822793684271274,0.0245552464616507,181,28.51898003,44.11875395,1
171,0.8212273629902607,0.3238561476550504,0.0561790235612705,0.0656836736896611,0.0060085804897637,358,18.55559043,47.05286192,1
172,0.8206127226048907,0.3201319115627344,0.076427445020561,0.0632208520868635,0.0054333776854904,360,18.34220742,47.01764562,1
173,0.8216350975598665,0.3238832990440919,0.0644482594743664,0.0741400574522229,0.0036234123965934,358,18.55714609,47.07622339,1
174,0.8561228398821231,0.0740616330567786,0.0248742260950963,0.0697452381627869,0.0289593816962702,861,4.243418998,49.05222547,1
175,0.8549726968775243,0.0724721305005004,0.0156333860144992,0.0699846237201826,0.0372874298995871,844,4.15234721,48.98632713,1
176,0.8539014197167697,0.0167814506264018,0.0499452119579742,0.0304679736214837,0.0016322343609294,566,0.961506295,48.92494747,1
177,0.7608403365913966,0.4265370724979822,0.037225943632783,0.0990242044268658,0.0,201,24.43877406,43.59294017,1
178,0.7594218584645488,0.4265415445551246,0.0330053270326556,0.0982558141593068,0.0041242836968808,200,24.43903029,43.51166736,1
179,0.8912999989526231,0.3894134225873577,0.0960282103672298,0.0420712518566004,0.0,186,22.3117456,51.06772822,1
180,0.6817489408810843,-0.0324991033689459,0.0422836183839521,0.0178925477014217,0.0396889080740201,255,-1.862061461,39.061337,1
181,0.6790001625009239,-0.0342633137149614,0.0763999974787228,0.0362723758769645,0.010364102199488,243,-1.963143268,38.9038436,1
182,0.8547195295391397,0.0733748571662261,0.0180052598078231,0.0698298922943593,0.0270160865929706,858,4.204069638,48.97182171,1
183,0.7749085616308334,0.4158258671489064,0.1359615148112846,0.0238747183573592,0.0,161,23.8250672,44.39899009,1
184,0.7597643938164855,0.4257269831616568,0.0355945250603159,0.1066478329621648,0.0,200,24.39235936,43.53129319,1
185,0.8531685584073182,0.0781069293765028,0.0285821359315443,0.0666887135731903,0.0351638090575551,860,4.475197404,48.88295761,1
186,0.904590524999592,0.2928653817541419,0.051896572580355,0.0344893020855368,0.0,289,16.77995034,51.82921927,1
187,0.91693993041851,0.1012560955502025,0.0090913594592588,0.0197297522812033,0.0202524146563263,563,5.801546925,52.53678808,1
188,0.8210095438052167,0.3242898452190102,0.0659085364250508,0.0645250287072791,0.0103141932098083,357,18.58043947,47.0403818,1
189,0.8212040462641187,0.3246017331128806,0.078219876616709,0.0627357898558131,0.0099798365944837,358,18.59830933,47.05152597,1
190,0.9041984392265924,0.2916500997457332,0.0436392345968115,0.0372828631647872,0.0,282,16.71031981,51.80675441,1
191,0.9690497176554266,0.1785717617763428,0.0038638440560373,0.0256621509110992,4.251469831461395e-05,290,10.23140829,55.52245896,1
192,0.8546602797998246,0.072024216688731,0.0078496316998525,0.0714871222777582,0.045052621364122,834,4.126683639,48.96842695,1
193,0.8427455746365216,0.3056492488421664,0.084674224647784,0.0310647620851575,0.0065714873879442,457,17.51241197,48.28576463,1
194,0.8453046760440958,0.0755973840797647,0.061584961907194,0.0862983774922893,0.0533836699837674,751,4.33141105,48.43239034,1
195,0.853914674445241,0.0728200424962774,0.0088742444062908,0.0760796562312385,0.0270927513914714,818,4.172281099,48.92570691,1
196,0.8449365157680815,0.2830841450773281,0.0294671626881959,0.0368805979636787,0.0,463,16.21952676,48.41129631,1
197,0.8446572529648526,0.0735048270883265,0.0632156468386017,0.0862056885487078,0.0401720703125946,714,4.211516366,48.39529573,1
198,0.9110271284132132,0.1761284348648373,0.034592818832673,0.0135672698799134,0.0,699,10.09141597,52.19800948,1
199,0.8555475976866228,0.0780911596809392,0.0380632254211231,0.0588737476998801,0.0337648923620229,902,4.474293867,49.01926652,1
200,0.8414251450927935,0.3159290674432122,0.0567312884296464,0.0173341464810091,0.0061477750968711,421,18.10140219,48.21010959,1
201,0.9003894883430431,0.2817272536856637,0.0064891096501929,0.0171047847991934,0.0,244,16.14178261,51.5885176,1
202,0.8021157256357156,0.3147624343933077,0.0014813108206332,0.0667172042124454,0.0019272373729736,282,18.03455904,45.95784576,1
203,0.8531492266169243,0.0813902685962275,0.0383894345762551,0.0724362184207025,0.0474845981378452,888,4.663318884,48.88184998,1
204,0.8522714621388527,0.0746884721242496,0.0167925745213945,0.0758818129696012,0.0643619310218171,823,4.279334231,48.83155778,1
205,0.8958391962933385,0.2968975415739983,0.0551967506576996,0.0217235705189199,0.0,295,17.01097608,51.32780507,0
206,0.8515211848869274,0.0754794967753698,0.0284706802041981,0.0765634164608939,0.0486551513286032,825,4.324656605,48.78857006,1
207,0.8518306830759861,0.0751787607151149,0.0226680945483137,0.0704973824299776,0.0470689139731336,826,4.307425698,48.806303,1
208,0.6817564651700225,-0.0332857242576575,0.045375993970307,0.0063206377577223,0.0480949178374361,254,-1.907131518,39.06176811,1
209,0.8523468919529984,0.0751730492473108,0.019707455674093,0.0729080353361006,0.2275508957968836,828,4.307098455,48.83587959,1
210,0.8487197076862664,0.2787512173798645,0.059462634010287,0.0429895165339439,0.0025127301519558,467,15.97126829,48.62805724,1
211,0.8541551574287539,0.0781074787363382,0.0293001543261709,0.0547727059415103,0.0249302680893757,884,4.47522888,48.93948557,1
212,0.8554486076729046,0.078794247244148,0.0382522142004978,0.0576053147911981,0.038350701367408,909,4.514577817,49.01359481,1
213,0.8507658775960978,0.0739788613231483,0.0263735047361309,0.0749898775635847,0.0376191702981273,790,4.238676527,48.74529414,1
214,0.8433228750988085,0.0729083226461067,0.0713750440299141,0.0902702686139819,0.0375214679316965,688,4.177339179,48.31884151,1
215,0.8548319486397216,0.0535077023657561,0.0430170007614388,0.0461541724707683,0.0349959863274575,599,3.065765517,48.97826285,1
216,0.8539143464978745,0.0774927280636127,0.0243200526298381,0.2187456319522977,0.0303308550767748,876,4.440006261,48.92568812,1
217,0.8454145666861904,0.0389841386744724,0.0717983637374582,0.0673415963475326,0.0480179500648793,545,2.233626614,48.43868661,1
218,0.9358152576972508,0.2090312627174465,0.0175516970360226,0.0299407812418925,0.0,413,11.97660914,53.61826467,1
219,0.8202570745942839,0.0406077914249993,0.0801015586554989,0.0220386860467268,0.0597251678927182,555,2.326655064,46.99726849,1
220,0.8582666124434503,0.0405827839809576,0.0511662373381483,0.0402198609716908,0.0540562826410155,629,2.325222243,49.17505459,1
221,0.8227941646074637,0.3252082201926499,0.07606409426756,0.0797937972879184,0.007269981426293,360,18.63305848,47.14263304,1
222,0.8522287230397287,0.074053353860579,0.01280122231807,0.0746167699231077,0.0594459814255287,813,4.242944635,48.82910901,1
