index,hit@1,hit@3,lon,lat
4513,1,1,33.24043571,-8.949921427
4514,1,1,33.24043571,-8.949921427
4515,-1,-1,33.24043571,-8.949921427
4516,-1,-1,33.24043571,-8.949921427
4517,1,1,33.24043571,-8.949921427
4518,-1,1,33.24043571,-8.949921427
4519,1,1,33.24043571,-8.949921427
4520,1,1,33.24043571,-8.949921427
4521,-1,-1,33.24043571,-8.949921427
4522,1,1,33.24043571,-8.949921427
4523,-1,-1,33.24043571,-8.949921427
4524,1,1,33.24043571,-8.949921427
4525,-1,1,33.24043571,-8.949921427
4526,-1,-1,33.24043571,-8.949921427
4527,1,1,33.24043571,-8.949921427
4528,1,1,-84.03494158,34.00097561
4529,1,1,-84.03494158,34.00097561
4530,-1,-1,-84.03494158,34.00097561
4531,-1,-1,-84.03494158,34.00097561
4532,1,1,-84.03494158,34.00097561
4533,-1,1,-84.03494158,34.00097561
4534,-1,-1,-84.03494158,34.00097561
4535,1,1,-84.03494158,34.00097561
4536,1,1,-84.03494158,34.00097561
4537,1,1,-84.03494158,34.00097561
4538,1,1,-84.03494158,34.00097561
4539,-1,-1,-84.03494158,34.00097561
4540,-1,1,-84.03494158,34.00097561
4541,1,1,-84.03494158,34.00097561
4542,-1,1,-84.03494158,34.00097561
4543,1,1,-84.03494158,34.00097561
4544,-1,1,-55.66288158,-24.12924078
4545,-1,-1,-55.66288158,-24.12924078
4546,-1,1,-55.66288158,-24.12924078
4547,1,1,-55.66288158,-24.12924078
4548,-1,-1,-55.66288158,-24.12924078
4549,1,1,-55.66288158,-24.12924078
4550,1,1,-55.66288158,-24.12924078
4551,-1,-1,-55.66288158,-24.12924078
4552,-1,1,-55.66288158,-24.12924078
4553,1,1,-55.66288158,-24.12924078
4554,1,1,-55.66288158,-24.12924078
4555,-1,-1,-55.66288158,-24.12924078
4556,-1,-1,-55.66288158,-24.12924078
4557,1,1,-55.66288158,-24.12924078
4558,1,1,-55.66288158,-24.12924078
4559,1,1,-55.66288158,-24.12924078
4560,-1,-1,-77.94980869,39.47266651
4561,1,1,-77.94980869,39.47266651
4562,-1,-1,-77.94980869,39.47266651
4563,-1,1,-77.94980869,39.47266651
4564,1,1,-77.94980869,39.47266651
4565,-1,-1,-77.94980869,39.47266651
4566,1,1,-77.94980869,39.47266651
4567,-1,-1,-77.94980869,39.47266651
4568,1,1,-77.94980869,39.47266651
4569,-1,1,-77.94980869,39.47266651
4570,1,1,-77.94980869,39.47266651
4571,-1,1,-77.94980869,39.47266651
4572,-1,1,-77.94980869,39.47266651
4573,1,1,-77.94980869,39.47266651
4574,1,1,-77.94980869,39.47266651
4575,-1,-1,-77.94980869,39.47266651
4576,1,1,-3.332237235,51.52873811
4577,-1,-1,-3.332237235,51.52873811
4578,1,1,-3.332237235,51.52873811
4579,1,1,-3.332237235,51.52873811
4580,-1,-1,-3.332237235,51.52873811
4581,-1,-1,-3.332237235,51.52873811
4582,-1,-1,-3.332237235,51.52873811
4583,-1,1,-3.332237235,51.52873811
4584,-1,-1,-3.332237235,51.52873811
4585,1,1,-3.332237235,51.52873811
4586,-1,1,-3.332237235,51.52873811
4587,1,1,-3.332237235,51.52873811
4588,-1,-1,-3.332237235,51.52873811
4589,-1,-1,-3.332237235,51.52873811
4590,1,1,-3.332237235,51.52873811
4591,-1,-1,-3.332237235,51.52873811
4592,-1,-1,-0.185405943,52.56264258
4593,1,1,-0.185405943,52.56264258
4594,-1,-1,-0.185405943,52.56264258
4595,-1,1,-0.185405943,52.56264258
4596,-1,-1,-0.185405943,52.56264258
4597,-1,-1,-0.185405943,52.56264258
4598,1,1,-0.185405943,52.56264258
4599,1,1,-0.185405943,52.56264258
4600,1,1,-0.185405943,52.56264258
4601,-1,-1,-0.185405943,52.56264258
4602,1,1,-0.185405943,52.56264258
4603,-1,-1,-0.185405943,52.56264258
4604,-1,1,-0.185405943,52.56264258
4605,1,1,-0.185405943,52.56264258
4606,-1,-1,-0.185405943,52.56264258
4607,-1,1,-0.185405943,52.56264258
4608,-1,-1,-80.38404429,25.70521481
4609,-1,-1,-80.38404429,25.70521481
4610,-1,-1,-80.38404429,25.70521481
4611,-1,-1,-80.38404429,25.70521481
4612,-1,-1,-80.38404429,25.70521481
4613,-1,-1,-80.38404429,25.70521481
4614,-1,-1,-80.38404429,25.70521481
4615,-1,1,-80.38404429,25.70521481
4616,-1,-1,-80.38404429,25.70521481
4617,-1,-1,-80.38404429,25.70521481
4618,-1,-1,-80.38404429,25.70521481
4619,1,1,-80.38404429,25.70521481
4620,1,1,-80.38404429,25.70521481
4621,-1,-1,-80.38404429,25.70521481
4622,-1,-1,-80.38404429,25.70521481
4623,1,1,-80.38404429,25.70521481
4624,-1,-1,-109.1305242,27.62910886
4625,1,1,-109.1305242,27.62910886
4626,-1,1,-109.1305242,27.62910886
4627,1,1,-109.1305242,27.62910886
4628,1,1,-109.1305242,27.62910886
4629,1,1,-109.1305242,27.62910886
4630,-1,-1,-109.1305242,27.62910886
4631,-1,-1,-109.1305242,27.62910886
4632,-1,-1,-109.1305242,27.62910886
4633,1,1,-109.1305242,27.62910886
4634,-1,-1,-109.1305242,27.62910886
4635,-1,1,-109.1305242,27.62910886
4636,-1,-1,-109.1305242,27.62910886
4637,-1,-1,-109.1305242,27.62910886
4638,1,1,-109.1305242,27.62910886
4639,1,1,-109.1305242,27.62910886
4640,-1,-1,-102.4559273,35.10500234
4641,-1,-1,-102.4559273,35.10500234
4642,-1,-1,-102.4559273,35.10500234
4643,-1,1,-102.4559273,35.10500234
4644,1,1,-102.4559273,35.10500234
4645,1,1,-102.4559273,35.10500234
4646,1,1,-102.4559273,35.10500234
4647,1,1,-102.4559273,35.10500234
4648,1,1,-102.4559273,35.10500234
4649,-1,1,-102.4559273,35.10500234
4650,-1,-1,-102.4559273,35.10500234
4651,-1,-1,-102.4559273,35.10500234
4652,1,1,-102.4559273,35.10500234
4653,1,1,-102.4559273,35.10500234
4654,-1,-1,-102.4559273,35.10500234
4655,-1,1,-102.4559273,35.10500234
4656,-1,-1,73.57874328,22.17563884
4657,-1,-1,73.57874328,22.17563884
4658,-1,1,73.57874328,22.17563884
4659,1,1,73.57874328,22.17563884
4660,-1,1,73.57874328,22.17563884
4661,1,1,73.57874328,22.17563884
4662,-1,1,73.57874328,22.17563884
4663,-1,-1,73.57874328,22.17563884
4664,-1,-1,73.57874328,22.17563884
4665,-1,-1,73.57874328,22.17563884
4666,1,1,73.57874328,22.17563884
4667,-1,-1,73.57874328,22.17563884
4668,1,1,73.57874328,22.17563884
4669,-1,1,73.57874328,22.17563884
4670,-1,1,73.57874328,22.17563884
4671,-1,-1,73.57874328,22.17563884
4672,1,1,-80.02546491,35.93152545
4673,-1,-1,-80.02546491,35.93152545
4674,-1,-1,-80.02546491,35.93152545
4675,-1,-1,-80.02546491,35.93152545
4676,-1,-1,-80.02546491,35.93152545
4677,-1,-1,-80.02546491,35.93152545
4678,-1,1,-80.02546491,35.93152545
4679,-1,-1,-80.02546491,35.93152545
4680,-1,-1,-80.02546491,35.93152545
4681,1,1,-80.02546491,35.93152545
4682,1,1,-80.02546491,35.93152545
4683,-1,-1,-80.02546491,35.93152545
4684,-1,-1,-80.02546491,35.93152545
4685,1,1,-80.02546491,35.93152545
4686,1,1,-80.02546491,35.93152545
4687,-1,-1,-80.02546491,35.93152545
4688,1,1,11.95982696,49.54714442
4689,-1,-1,11.95982696,49.54714442
4690,-1,1,11.95982696,49.54714442
4691,1,1,11.95982696,49.54714442
4692,-1,-1,11.95982696,49.54714442
4693,-1,-1,11.95982696,49.54714442
4694,-1,-1,11.95982696,49.54714442
4695,1,1,11.95982696,49.54714442
4696,1,1,11.95982696,49.54714442
4697,1,1,11.95982696,49.54714442
4698,1,1,11.95982696,49.54714442
4699,1,1,11.95982696,49.54714442
4700,-1,1,11.95982696,49.54714442
4701,1,1,11.95982696,49.54714442
4702,1,1,11.95982696,49.54714442
4703,-1,-1,11.95982696,49.54714442
4704,1,1,97.23883,24.26072
4705,1,1,97.23883,24.26072
4706,1,1,97.23883,24.26072
4707,-1,-1,97.23883,24.26072
4708,-1,-1,97.23883,24.26072
4709,1,1,97.23883,24.26072
4710,-1,-1,97.23883,24.26072
4711,1,1,97.23883,24.26072
4712,1,1,97.23883,24.26072
4713,1,1,97.23883,24.26072
4714,-1,1,97.23883,24.26072
4715,-1,1,97.23883,24.26072
4716,-1,1,97.23883,24.26072
4717,-1,1,97.23883,24.26072
4718,1,1,97.23883,24.26072
4719,-1,-1,97.23883,24.26072
4720,1,1,-1.598058,13.308171
4721,1,1,-1.598058,13.308171
4722,1,1,-1.598058,13.308171
4723,1,1,-1.598058,13.308171
4724,-1,-1,-1.598058,13.308171
4725,-1,-1,-1.598058,13.308171
4726,1,1,-1.598058,13.308171
4727,-1,-1,-1.598058,13.308171
4728,-1,-1,-1.598058,13.308171
4729,1,1,-1.598058,13.308171
4730,1,1,-1.598058,13.308171
4731,-1,1,-1.598058,13.308171
4732,-1,1,-1.598058,13.308171
4733,-1,1,-1.598058,13.308171
4734,1,1,-1.598058,13.308171
4735,-1,-1,-1.598058,13.308171
4736,1,1,39.68694,-12.86778
4737,1,1,39.68694,-12.86778
4738,-1,-1,39.68694,-12.86778
4739,1,1,39.68694,-12.86778
4740,1,1,39.68694,-12.86778
4741,1,1,39.68694,-12.86778
4742,-1,-1,39.68694,-12.86778
4743,1,1,39.68694,-12.86778
4744,-1,1,39.68694,-12.86778
4745,-1,-1,39.68694,-12.86778
4746,-1,-1,39.68694,-12.86778
4747,-1,-1,39.68694,-12.86778
4748,1,1,39.68694,-12.86778
4749,-1,1,39.68694,-12.86778
4750,1,1,39.68694,-12.86778
4751,1,1,39.68694,-12.86778
4752,-1,-1,14.787057,13.40166
4753,-1,1,14.787057,13.40166
4754,1,1,14.787057,13.40166
4755,1,1,14.787057,13.40166
4756,-1,-1,14.787057,13.40166
4757,-1,1,14.787057,13.40166
4758,1,1,14.787057,13.40166
4759,1,1,14.787057,13.40166
4760,1,1,14.787057,13.40166
4761,-1,1,14.787057,13.40166
4762,-1,-1,14.787057,13.40166
4763,1,1,14.787057,13.40166
4764,1,1,14.787057,13.40166
4765,1,1,14.787057,13.40166
4766,-1,-1,14.787057,13.40166
4767,-1,-1,14.787057,13.40166
4768,-1,-1,24.398,55.051
4769,-1,-1,24.398,55.051
4770,1,1,24.398,55.051
4771,1,1,24.398,55.051
4772,-1,-1,24.398,55.051
4773,-1,1,24.398,55.051
4774,-1,1,24.398,55.051
4775,-1,-1,24.398,55.051
4776,-1,-1,24.398,55.051
4777,1,1,24.398,55.051
4778,-1,1,24.398,55.051
4779,-1,-1,24.398,55.051
4780,1,1,24.398,55.051
4781,1,1,24.398,55.051
4782,1,1,24.398,55.051
4783,-1,-1,24.398,55.051
4784,-1,1,13.11166,12.2595
4785,-1,1,13.11166,12.2595
4786,-1,-1,13.11166,12.2595
4787,-1,-1,13.11166,12.2595
4788,-1,1,13.11166,12.2595
4789,1,1,13.11166,12.2595
4790,-1,-1,13.11166,12.2595
4791,1,1,13.11166,12.2595
4792,1,1,13.11166,12.2595
4793,1,1,13.11166,12.2595
4794,1,1,13.11166,12.2595
4795,1,1,13.11166,12.2595
4796,-1,-1,13.11166,12.2595
4797,1,1,13.11166,12.2595
4798,-1,-1,13.11166,12.2595
4799,-1,-1,13.11166,12.2595
4800,-1,-1,31.790961,5.261884999
4801,-1,-1,31.790961,5.261884999
4802,1,1,31.790961,5.261884999
4803,-1,-1,31.790961,5.261884999
4804,1,1,31.790961,5.261884999
4805,-1,-1,31.790961,5.261884999
4806,-1,1,31.790961,5.261884999
4807,1,1,31.790961,5.261884999
4808,-1,-1,31.790961,5.261884999
4809,-1,1,31.790961,5.261884999
4810,1,1,31.790961,5.261884999
4811,1,1,31.790961,5.261884999
4812,-1,-1,31.790961,5.261884999
4813,1,1,31.790961,5.261884999
4814,1,1,31.790961,5.261884999
4815,1,1,31.790961,5.261884999
4816,-1,-1,8.638292,5.440366999
4817,-1,-1,8.638292,5.440366999
4818,1,1,8.638292,5.440366999
4819,-1,1,8.638292,5.440366999
4820,-1,-1,8.638292,5.440366999
4821,-1,-1,8.638292,5.440366999
4822,-1,-1,8.638292,5.440366999
4823,-1,-1,8.638292,5.440366999
4824,-1,1,8.638292,5.440366999
4825,-1,-1,8.638292,5.440366999
4826,1,1,8.638292,5.440366999
4827,-1,-1,8.638292,5.440366999
4828,-1,1,8.638292,5.440366999
4829,-1,-1,8.638292,5.440366999
4830,1,1,8.638292,5.440366999
4831,1,1,8.638292,5.440366999
4832,-1,-1,93.5544,19.4239
4833,-1,-1,93.5544,19.4239
4834,-1,-1,93.5544,19.4239
4835,-1,-1,93.5544,19.4239
4836,-1,1,93.5544,19.4239
4837,1,1,93.5544,19.4239
4838,-1,1,93.5544,19.4239
4839,1,1,93.5544,19.4239
4840,1,1,93.5544,19.4239
4841,1,1,93.5544,19.4239
4842,-1,1,93.5544,19.4239
4843,1,1,93.5544,19.4239
4844,1,1,93.5544,19.4239
4845,-1,1,93.5544,19.4239
4846,-1,1,93.5544,19.4239
4847,1,1,93.5544,19.4239
4848,-1,-1,-16.08333,12.467
4849,1,1,-16.08333,12.467
4850,-1,-1,-16.08333,12.467
4851,-1,1,-16.08333,12.467
4852,1,1,-16.08333,12.467
4853,-1,-1,-16.08333,12.467
4854,-1,-1,-16.08333,12.467
4855,1,1,-16.08333,12.467
4856,-1,1,-16.08333,12.467
4857,1,1,-16.08333,12.467
4858,-1,1,-16.08333,12.467
4859,1,1,-16.08333,12.467
4860,-1,-1,-16.08333,12.467
4861,-1,-1,-16.08333,12.467
4862,1,1,-16.08333,12.467
4863,-1,1,-16.08333,12.467
4864,1,1,-4.92191,14.447831
4865,1,1,-4.92191,14.447831
4866,-1,-1,-4.92191,14.447831
4867,-1,-1,-4.92191,14.447831
4868,-1,-1,-4.92191,14.447831
4869,-1,-1,-4.92191,14.447831
4870,1,1,-4.92191,14.447831
4871,1,1,-4.92191,14.447831
4872,1,1,-4.92191,14.447831
4873,-1,-1,-4.92191,14.447831
4874,1,1,-4.92191,14.447831
4875,1,1,-4.92191,14.447831
4876,-1,1,-4.92191,14.447831
4877,1,1,-4.92191,14.447831
4878,-1,-1,-4.92191,14.447831
4879,-1,1,-4.92191,14.447831
4880,-1,-1,27.98473,7.713720999
4881,1,1,27.98473,7.713720999
4882,-1,-1,27.98473,7.713720999
4883,1,1,27.98473,7.713720999
4884,1,1,27.98473,7.713720999
4885,1,1,27.98473,7.713720999
4886,-1,1,27.98473,7.713720999
4887,1,1,27.98473,7.713720999
4888,1,1,27.98473,7.713720999
4889,1,1,27.98473,7.713720999
4890,-1,1,27.98473,7.713720999
4891,1,1,27.98473,7.713720999
4892,-1,-1,27.98473,7.713720999
4893,1,1,27.98473,7.713720999
4894,-1,1,27.98473,7.713720999
4895,1,1,27.98473,7.713720999
4896,-1,1,36.041109,34.596722
4897,-1,1,36.041109,34.596722
4898,-1,1,36.041109,34.596722
4899,-1,1,36.041109,34.596722
4900,1,1,36.041109,34.596722
4901,-1,-1,36.041109,34.596722
4902,1,1,36.041109,34.596722
4903,-1,1,36.041109,34.596722
4904,1,1,36.041109,34.596722
4905,-1,-1,36.041109,34.596722
4906,-1,-1,36.041109,34.596722
4907,-1,-1,36.041109,34.596722
4908,1,1,36.041109,34.596722
4909,-1,-1,36.041109,34.596722
4910,1,1,36.041109,34.596722
4911,1,1,36.041109,34.596722
4912,1,1,96.711388,26.350176
4913,-1,-1,96.711388,26.350176
4914,1,1,96.711388,26.350176
4915,1,1,96.711388,26.350176
4916,-1,1,96.711388,26.350176
4917,1,1,96.711388,26.350176
4918,-1,1,96.711388,26.350176
4919,-1,-1,96.711388,26.350176
4920,1,1,96.711388,26.350176
4921,1,1,96.711388,26.350176
4922,1,1,96.711388,26.350176
4923,-1,-1,96.711388,26.350176
4924,-1,-1,96.711388,26.350176
4925,-1,-1,96.711388,26.350176
4926,1,1,96.711388,26.350176
4927,-1,1,96.711388,26.350176
4928,1,1,10.13547,8.533009999
4929,1,1,10.13547,8.533009999
4930,-1,1,10.13547,8.533009999
4931,1,1,10.13547,8.533009999
4932,-1,1,10.13547,8.533009999
4933,1,1,10.13547,8.533009999
4934,-1,1,10.13547,8.533009999
4935,-1,1,10.13547,8.533009999
4936,1,1,10.13547,8.533009999
4937,-1,-1,10.13547,8.533009999
4938,1,1,10.13547,8.533009999
4939,-1,1,10.13547,8.533009999
4940,1,1,10.13547,8.533009999
4941,1,1,10.13547,8.533009999
4942,-1,1,10.13547,8.533009999
4943,-1,-1,10.13547,8.533009999
4944,-1,1,13.46015,10.59872
4945,-1,-1,13.46015,10.59872
4946,1,1,13.46015,10.59872
4947,-1,1,13.46015,10.59872
4948,-1,-1,13.46015,10.59872
4949,-1,-1,13.46015,10.59872
4950,1,1,13.46015,10.59872
4951,-1,-1,13.46015,10.59872
4952,-1,-1,13.46015,10.59872
4953,-1,-1,13.46015,10.59872
4954,-1,1,13.46015,10.59872
4955,-1,1,13.46015,10.59872
4956,1,1,13.46015,10.59872
4957,-1,-1,13.46015,10.59872
4958,-1,-1,13.46015,10.59872
4959,1,1,13.46015,10.59872
4960,-1,1,42.450327,37.084687
4961,-1,-1,42.450327,37.084687
4962,1,1,42.450327,37.084687
4963,-1,-1,42.450327,37.084687
4964,-1,1,42.450327,37.084687
4965,-1,1,42.450327,37.084687
4966,1,1,42.450327,37.084687
4967,1,1,42.450327,37.084687
4968,1,1,42.450327,37.084687
4969,-1,-1,42.450327,37.084687
4970,1,1,42.450327,37.084687
4971,1,1,42.450327,37.084687
4972,1,1,42.450327,37.084687
4973,1,1,42.450327,37.084687
4974,-1,-1,42.450327,37.084687
4975,-1,-1,42.450327,37.084687
4976,1,1,92.961841,20.720213
4977,1,1,92.961841,20.720213
4978,-1,-1,92.961841,20.720213
4979,-1,-1,92.961841,20.720213
4980,-1,1,92.961841,20.720213
4981,-1,1,92.961841,20.720213
4982,-1,-1,92.961841,20.720213
4983,-1,-1,92.961841,20.720213
4984,1,1,92.961841,20.720213
4985,1,1,92.961841,20.720213
4986,-1,-1,92.961841,20.720213
4987,-1,1,92.961841,20.720213
4988,-1,1,92.961841,20.720213
4989,-1,-1,92.961841,20.720213
4990,-1,-1,92.961841,20.720213
4991,-1,1,92.961841,20.720213
4992,-1,1,9.6982,8.225109999
4993,1,1,9.6982,8.225109999
4994,-1,-1,9.6982,8.225109999
4995,-1,-1,9.6982,8.225109999
4996,-1,-1,9.6982,8.225109999
4997,-1,-1,9.6982,8.225109999
4998,-1,-1,9.6982,8.225109999
4999,1,1,9.6982,8.225109999
5000,-1,1,9.6982,8.225109999
5001,-1,-1,9.6982,8.225109999
5002,1,1,9.6982,8.225109999
5003,1,1,9.6982,8.225109999
5004,-1,-1,9.6982,8.225109999
5005,-1,1,9.6982,8.225109999
5006,1,1,9.6982,8.225109999
5007,1,1,9.6982,8.225109999
5008,-1,-1,12.15117,8.753009999
5009,1,1,12.15117,8.753009999
5010,1,1,12.15117,8.753009999
5011,1,1,12.15117,8.753009999
5012,-1,-1,12.15117,8.753009999
5013,-1,-1,12.15117,8.753009999
5014,-1,-1,12.15117,8.753009999
5015,1,1,12.15117,8.753009999
5016,-1,1,12.15117,8.753009999
5017,1,1,12.15117,8.753009999
5018,-1,1,12.15117,8.753009999
5019,-1,-1,12.15117,8.753009999
5020,1,1,12.15117,8.753009999
5021,1,1,12.15117,8.753009999
5022,1,1,12.15117,8.753009999
5023,-1,-1,12.15117,8.753009999
5024,-1,-1,43.000768,36.81192
5025,-1,-1,43.000768,36.81192
5026,-1,1,43.000768,36.81192
5027,-1,1,43.000768,36.81192
5028,-1,1,43.000768,36.81192
5029,1,1,43.000768,36.81192
5030,-1,-1,43.000768,36.81192
5031,-1,-1,43.000768,36.81192
5032,1,1,43.000768,36.81192
5033,1,1,43.000768,36.81192
5034,-1,1,43.000768,36.81192
5035,1,1,43.000768,36.81192
5036,1,1,43.000768,36.81192
5037,1,1,43.000768,36.81192
5038,1,1,43.000768,36.81192
5039,1,1,43.000768,36.81192
5040,-1,-1,-4.737854,11.8297
5041,-1,-1,-4.737854,11.8297
5042,1,1,-4.737854,11.8297
5043,1,1,-4.737854,11.8297
5044,-1,1,-4.737854,11.8297
5045,1,1,-4.737854,11.8297
5046,1,1,-4.737854,11.8297
5047,-1,-1,-4.737854,11.8297
5048,-1,-1,-4.737854,11.8297
5049,1,1,-4.737854,11.8297
5050,1,1,-4.737854,11.8297
5051,-1,1,-4.737854,11.8297
5052,1,1,-4.737854,11.8297
5053,-1,-1,-4.737854,11.8297
5054,1,1,-4.737854,11.8297
5055,1,1,-4.737854,11.8297
5056,1,1,46.938,40.344387
5057,-1,1,46.938,40.344387
5058,1,1,46.938,40.344387
5059,-1,1,46.938,40.344387
5060,-1,-1,46.938,40.344387
5061,1,1,46.938,40.344387
5062,-1,1,46.938,40.344387
5063,-1,-1,46.938,40.344387
5064,-1,1,46.938,40.344387
5065,1,1,46.938,40.344387
5066,1,1,46.938,40.344387
5067,-1,-1,46.938,40.344387
5068,-1,-1,46.938,40.344387
5069,-1,-1,46.938,40.344387
5070,1,1,46.938,40.344387
5071,-1,-1,46.938,40.344387
5072,-1,1,2.401662,15.914983
5073,1,1,2.401662,15.914983
5074,-1,-1,2.401662,15.914983
5075,1,1,2.401662,15.914983
5076,1,1,2.401662,15.914983
5077,-1,-1,2.401662,15.914983
5078,-1,-1,2.401662,15.914983
5079,-1,-1,2.401662,15.914983
5080,-1,-1,2.401662,15.914983
5081,1,1,2.401662,15.914983
5082,-1,1,2.401662,15.914983
5083,-1,-1,2.401662,15.914983
5084,1,1,2.401662,15.914983
5085,-1,1,2.401662,15.914983
5086,1,1,2.401662,15.914983
5087,-1,-1,2.401662,15.914983
5088,-1,1,12.998393,14.055223
5089,-1,-1,12.998393,14.055223
5090,-1,1,12.998393,14.055223
5091,-1,-1,12.998393,14.055223
5092,-1,1,12.998393,14.055223
5093,1,1,12.998393,14.055223
5094,1,1,12.998393,14.055223
5095,1,1,12.998393,14.055223
5096,-1,-1,12.998393,14.055223
5097,-1,-1,12.998393,14.055223
5098,-1,-1,12.998393,14.055223
5099,1,1,12.998393,14.055223
5100,1,1,12.998393,14.055223
5101,-1,1,12.998393,14.055223
5102,-1,-1,12.998393,14.055223
5103,1,1,12.998393,14.055223
5104,-1,-1,18.454,45.768009
5105,1,1,18.454,45.768009
5106,-1,1,18.454,45.768009
5107,-1,-1,18.454,45.768009
5108,1,1,18.454,45.768009
5109,1,1,18.454,45.768009
5110,-1,-1,18.454,45.768009
5111,-1,-1,18.454,45.768009
5112,-1,-1,18.454,45.768009
5113,-1,-1,18.454,45.768009
5114,-1,1,18.454,45.768009
5115,-1,-1,18.454,45.768009
5116,-1,1,18.454,45.768009
5117,1,1,18.454,45.768009
5118,-1,-1,18.454,45.768009
5119,-1,-1,18.454,45.768009
5120,-1,1,26.529619,11.516527
5121,-1,1,26.529619,11.516527
5122,-1,-1,26.529619,11.516527
5123,-1,-1,26.529619,11.516527
5124,1,1,26.529619,11.516527
5125,-1,1,26.529619,11.516527
5126,-1,-1,26.529619,11.516527
5127,-1,-1,26.529619,11.516527
5128,1,1,26.529619,11.516527
5129,-1,-1,26.529619,11.516527
5130,1,1,26.529619,11.516527
5131,-1,-1,26.529619,11.516527
5132,-1,-1,26.529619,11.516527
5133,1,1,26.529619,11.516527
5134,-1,-1,26.529619,11.516527
5135,1,1,26.529619,11.516527
5136,1,1,39.758539,36.652567
5137,1,1,39.758539,36.652567
5138,-1,-1,39.758539,36.652567
5139,-1,-1,39.758539,36.652567
5140,1,1,39.758539,36.652567
5141,-1,1,39.758539,36.652567
5142,1,1,39.758539,36.652567
5143,1,1,39.758539,36.652567
5144,1,1,39.758539,36.652567
5145,-1,-1,39.758539,36.652567
5146,1,1,39.758539,36.652567
5147,-1,-1,39.758539,36.652567
5148,1,1,39.758539,36.652567
5149,-1,1,39.758539,36.652567
5150,1,1,39.758539,36.652567
5151,1,1,39.758539,36.652567
5152,1,1,-1.482,14.067
5153,1,1,-1.482,14.067
5154,-1,-1,-1.482,14.067
5155,1,1,-1.482,14.067
5156,-1,-1,-1.482,14.067
5157,-1,-1,-1.482,14.067
5158,-1,1,-1.482,14.067
5159,-1,1,-1.482,14.067
5160,-1,-1,-1.482,14.067
5161,1,1,-1.482,14.067
5162,-1,-1,-1.482,14.067
5163,-1,-1,-1.482,14.067
5164,1,1,-1.482,14.067
5165,-1,-1,-1.482,14.067
5166,-1,1,-1.482,14.067
5167,1,1,-1.482,14.067
5168,1,1,11.49506,12.49387
5169,-1,1,11.49506,12.49387
5170,1,1,11.49506,12.49387
5171,1,1,11.49506,12.49387
5172,-1,-1,11.49506,12.49387
5173,1,1,11.49506,12.49387
5174,1,1,11.49506,12.49387
5175,1,1,11.49506,12.49387
5176,-1,-1,11.49506,12.49387
5177,-1,-1,11.49506,12.49387
5178,1,1,11.49506,12.49387
5179,-1,-1,11.49506,12.49387
5180,-1,1,11.49506,12.49387
5181,-1,1,11.49506,12.49387
5182,1,1,11.49506,12.49387
5183,1,1,11.49506,12.49387
5184,1,1,11.47454,9.097549999
5185,-1,-1,11.47454,9.097549999
5186,-1,-1,11.47454,9.097549999
5187,1,1,11.47454,9.097549999
5188,1,1,11.47454,9.097549999
5189,1,1,11.47454,9.097549999
5190,1,1,11.47454,9.097549999
5191,-1,-1,11.47454,9.097549999
5192,-1,-1,11.47454,9.097549999
5193,-1,-1,11.47454,9.097549999
5194,1,1,11.47454,9.097549999
5195,-1,1,11.47454,9.097549999
5196,-1,-1,11.47454,9.097549999
5197,-1,1,11.47454,9.097549999
5198,-1,-1,11.47454,9.097549999
5199,-1,1,11.47454,9.097549999
5200,-1,-1,-4.733333,10.666667
5201,-1,-1,-4.733333,10.666667
5202,1,1,-4.733333,10.666667
5203,-1,-1,-4.733333,10.666667
5204,-1,-1,-4.733333,10.666667
5205,1,1,-4.733333,10.666667
5206,1,1,-4.733333,10.666667
5207,-1,-1,-4.733333,10.666667
5208,-1,-1,-4.733333,10.666667
5209,-1,-1,-4.733333,10.666667
5210,1,1,-4.733333,10.666667
5211,1,1,-4.733333,10.666667
5212,-1,1,-4.733333,10.666667
5213,1,1,-4.733333,10.666667
5214,-1,-1,-4.733333,10.666667
5215,-1,1,-4.733333,10.666667
5216,1,1,11.68851,10.72464
5217,-1,-1,11.68851,10.72464
5218,-1,-1,11.68851,10.72464
5219,-1,1,11.68851,10.72464
5220,1,1,11.68851,10.72464
5221,1,1,11.68851,10.72464
5222,1,1,11.68851,10.72464
5223,1,1,11.68851,10.72464
5224,-1,-1,11.68851,10.72464
5225,1,1,11.68851,10.72464
5226,-1,1,11.68851,10.72464
5227,1,1,11.68851,10.72464
5228,1,1,11.68851,10.72464
5229,1,1,11.68851,10.72464
5230,1,1,11.68851,10.72464
5231,-1,-1,11.68851,10.72464
5232,1,1,11.03633,7.832019999
5233,1,1,11.03633,7.832019999
5234,-1,1,11.03633,7.832019999
5235,1,1,11.03633,7.832019999
5236,-1,-1,11.03633,7.832019999
5237,-1,-1,11.03633,7.832019999
5238,-1,1,11.03633,7.832019999
5239,-1,1,11.03633,7.832019999
5240,1,1,11.03633,7.832019999
5241,-1,1,11.03633,7.832019999
5242,1,1,11.03633,7.832019999
5243,-1,1,11.03633,7.832019999
5244,-1,-1,11.03633,7.832019999
5245,-1,-1,11.03633,7.832019999
5246,1,1,11.03633,7.832019999
5247,-1,1,11.03633,7.832019999
5248,-1,1,35.590724,33.911251
5249,-1,-1,35.590724,33.911251
5250,1,1,35.590724,33.911251
5251,1,1,35.590724,33.911251
5252,-1,1,35.590724,33.911251
5253,-1,1,35.590724,33.911251
